Message,SystemTOV,GPSTOV,TimeSinceLastMsg,"LinearAccelerationX(m/s^2)","LinearAccelerationY(m/s^2)","LinearAccelerationZ(m/s^2)","AngularRateX(rad/s)","AngularRateY(rad/s)","AngularRateZ(rad/s)"
0x2311,2118.0273374781,199293.820794478,0.0100000000002183,-9.815502,-0.01411773,-0.06127302,0.0004447647,0.001791352,-0.0006610178
0x2311,2118.0273374781,199293.820794478,0,-9.815502,-0.01411773,-0.06127302,0.0004447647,0.001791352,-0.0006610178
0x2311,2118.0273374781,199293.820794478,0,-9.815502,-0.01411773,-0.06127302,0.0004447647,0.001791352,-0.0006610178
0x2311,2118.0273374781,199293.820794478,0,-9.815502,-0.01411773,-0.06127302,0.0004447647,0.001791352,-0.0006610178
0x2311,2118.0273374781,199293.820794478,0,-9.815502,-0.01411773,-0.06127302,0.0004447647,0.001791352,-0.0006610178
0x2311,2118.0373374781,199293.830794478,0.00999999999976353,-9.811634,-0.02159756,-0.05412698,0.0005373964,0.002062204,-0.0006176182
0x2311,2118.0473374781,199293.840794478,0.0100000000002183,-9.817368,-0.007377379,-0.05187001,0.0004029251,0.00186431,-0.001122116
0x2311,2118.0573374781,199293.850794478,0.00999999999976353,-9.814787,-0.009423867,-0.0482982,0.0003957772,0.001839036,-0.00109208
0x2311,2118.0673374781,199293.860794478,0.0100000000002183,-9.812214,-0.02406593,-0.0545688,0.0002231565,0.002013682,-0.0007573399
0x2311,2118.0773374781,199293.870794478,0.00999999999976353,-9.78724,-0.02373811,-0.05368851,0.0004801783,0.001884345,-0.0004493049
0x2311,2118.0873374781,199293.880794478,0.0100000000002183,-9.796053,-0.01908839,-0.0487633,0.0003724126,0.002119422,-0.0005065231
0x2311,2118.0973374781,199293.890794478,0.00999999999976353,-9.789249,-0.008113496,-0.05203411,0.0002579647,0.001571537,-0.0009475974
0x2311,2118.0973374781,199293.890794478,0,-9.789249,-0.008113496,-0.05203411,0.0002579647,0.001571537,-0.0009475974
0x2311,2118.0973374781,199293.890794478,0,-9.789249,-0.008113496,-0.05203411,0.0002579647,0.001571537,-0.0009475974
0x2311,2118.0973374781,199293.890794478,0,-9.789249,-0.008113496,-0.05203411,0.0002579647,0.001571537,-0.0009475974
0x2311,2118.0973374781,199293.890794478,0,-9.789249,-0.008113496,-0.05203411,0.0002579647,0.001571537,-0.0009475974
0x2311,2118.1073374781,199293.900794478,0.0100000000002183,-9.783355,-0.01096912,-0.0442531,-0.0002579647,0.001750945,-0.001222256
0x2311,2118.1173374781,199293.910794478,0.00999999999976353,-9.777651,-0.02552178,-0.05128291,0.0002989778,0.001339917,-6.193295E-06
0x2311,2118.1273374781,199293.920794478,0.0100000000002183,-9.780565,-0.01615491,-0.04120562,6.246846E-05,0.001670246,-0.0001941924
0x2311,2118.1373374781,199293.930794478,0.00999999999976353,-9.772487,0.0001186505,-0.04275087,3.135065E-05,0.001242524,-0.000561832
0x2311,2118.1473374781,199293.940794478,0.0100000000002183,-9.780221,-0.01782216,-0.03919173,-0.0001010951,0.00122881,-0.0002208981
0x2311,2118.1573374781,199293.950794478,0.00999999999976353,-9.759288,-0.02426021,-0.05374216,4.183967E-05,0.0009716721,-1.096632E-05
0x2311,2118.1573374781,199293.950794478,0,-9.759288,-0.02426021,-0.05374216,4.183967E-05,0.0009716721,-1.096632E-05
0x2311,2118.1573374781,199293.950794478,0,-9.759288,-0.02426021,-0.05374216,4.183967E-05,0.0009716721,-1.096632E-05
0x2311,2118.1573374781,199293.950794478,0,-9.759288,-0.02426021,-0.05374216,4.183967E-05,0.0009716721,-1.096632E-05
0x2311,2118.1573374781,199293.950794478,0,-9.759288,-0.02426021,-0.05374216,4.183967E-05,0.0009716721,-1.096632E-05
0x2311,2118.1673374781,199293.960794478,0.0100000000002183,-9.76726,-0.02711695,-0.04748423,0.0002055196,0.001098635,-0.0002428307
0x2311,2118.1673374781,199293.960794478,0,-9.76726,-0.02711695,-0.04748423,0.0002055196,0.001098635,-0.0002428307
0x2311,2118.1673374781,199293.960794478,0,-9.76726,-0.02711695,-0.04748423,0.0002055196,0.001098635,-0.0002428307
0x2311,2118.1673374781,199293.960794478,0,-9.76726,-0.02711695,-0.04748423,0.0002055196,0.001098635,-0.0002428307
0x2311,2118.1673374781,199293.960794478,0,-9.76726,-0.02711695,-0.04748423,0.0002055196,0.001098635,-0.0002428307
0x2311,2118.1773374781,199293.970794478,0.00999999999976353,-9.77465,-0.005440414,-0.03438275,8.487841E-05,0.0005530077,0.0001186156
0x2311,2118.1773374781,199293.970794478,0,-9.77465,-0.005440414,-0.03438275,8.487841E-05,0.0005530077,0.0001186156
0x2311,2118.1773374781,199293.970794478,0,-9.77465,-0.005440414,-0.03438275,8.487841E-05,0.0005530077,0.0001186156
0x2311,2118.1773374781,199293.970794478,0,-9.77465,-0.005440414,-0.03438275,8.487841E-05,0.0005530077,0.0001186156
0x2311,2118.1773374781,199293.970794478,0,-9.77465,-0.005440414,-0.03438275,8.487841E-05,0.0005530077,0.0001186156
0x2311,2118.1873374781,199293.980794478,0.0100000000002183,-9.772393,-0.006377511,-0.03416538,-6.342307E-05,0.0002716784,6.711343E-05
0x2311,2118.1973374781,199293.990794478,0.00999999999976353,-9.762315,-0.02300087,-0.04714243,-0.0001091976,0.000489119,-0.000238535
0x2311,2118.1973374781,199293.990794478,0,-9.762315,-0.02300087,-0.04714243,-0.0001091976,0.000489119,-0.000238535
0x2311,2118.1973374781,199293.990794478,0,-9.762315,-0.02300087,-0.04714243,-0.0001091976,0.000489119,-0.000238535
0x2311,2118.1973374781,199293.990794478,0,-9.762315,-0.02300087,-0.04714243,-0.0001091976,0.000489119,-0.000238535
0x2311,2118.1973374781,199293.990794478,0,-9.762315,-0.02300087,-0.04714243,-0.0001091976,0.000489119,-0.000238535
0x2311,2118.2073374781,199294.000794478,0.0100000000002183,-9.766009,-0.02208129,-0.03943127,-0.0001879875,0.0002098037,-0.0004653935
0x2311,2118.2073374781,199294.000794478,0,-9.766009,-0.02208129,-0.03943127,-0.0001879875,0.0002098037,-0.0004653935
0x2311,2118.2073374781,199294.000794478,0,-9.766009,-0.02208129,-0.03943127,-0.0001879875,0.0002098037,-0.0004653935
0x2311,2118.2073374781,199294.000794478,0,-9.766009,-0.02208129,-0.03943127,-0.0001879875,0.0002098037,-0.0004653935
0x2311,2118.2073374781,199294.000794478,0,-9.766009,-0.02208129,-0.03943127,-0.0001879875,0.0002098037,-0.0004653935
0x2311,2118.2173374781,199294.010794478,0.00999999999976353,-9.778896,-0.01185387,-0.03304109,6.670598E-06,0.0004709931,-8.642673E-05
0x2311,2118.2173374781,199294.010794478,0,-9.778896,-0.01185387,-0.03304109,6.670598E-06,0.0004709931,-8.642673E-05
0x2311,2118.2173374781,199294.010794478,0,-9.778896,-0.01185387,-0.03304109,6.670598E-06,0.0004709931,-8.642673E-05
0x2311,2118.2173374781,199294.010794478,0,-9.778896,-0.01185387,-0.03304109,6.670598E-06,0.0004709931,-8.642673E-05
0x2311,2118.2173374781,199294.010794478,0,-9.778896,-0.01185387,-0.03304109,6.670598E-06,0.0004709931,-8.642673E-05
0x2311,2118.2273374781,199294.020794478,0.0100000000002183,-9.770298,-0.001618452,-0.03575478,-0.0001091976,-0.0002347282,0.0001420965
0x2311,2118.2273374781,199294.020794478,0,-9.770298,-0.001618452,-0.03575478,-0.0001091976,-0.0002347282,0.0001420965
0x2311,2118.2273374781,199294.020794478,0,-9.770298,-0.001618452,-0.03575478,-0.0001091976,-0.0002347282,0.0001420965
0x2311,2118.2273374781,199294.020794478,0,-9.770298,-0.001618452,-0.03575478,-0.0001091976,-0.0002347282,0.0001420965
0x2311,2118.2273374781,199294.020794478,0,-9.770298,-0.001618452,-0.03575478,-0.0001091976,-0.0002347282,0.0001420965
0x2311,2118.2373374781,199294.030794478,0.00999999999976353,-9.780978,-0.01465492,-0.04010797,-0.0002069515,0.0001058565,-8.785864E-05
0x2311,2118.2373374781,199294.030794478,0,-9.780978,-0.01465492,-0.04010797,-0.0002069515,0.0001058565,-8.785864E-05
0x2311,2118.2373374781,199294.030794478,0,-9.780978,-0.01465492,-0.04010797,-0.0002069515,0.0001058565,-8.785864E-05
0x2311,2118.2373374781,199294.030794478,0,-9.780978,-0.01465492,-0.04010797,-0.0002069515,0.0001058565,-8.785864E-05
0x2311,2118.2373374781,199294.030794478,0,-9.780978,-0.01465492,-0.04010797,-0.0002069515,0.0001058565,-8.785864E-05
0x2311,2118.2473374781,199294.040796886,0.0100000000002183,-9.78678,-0.02156496,-0.04885979,0.0001090812,-0.0002965913,-0.0001831097
0x2311,2118.2473374781,199294.040796886,0,-9.78678,-0.02156496,-0.04885979,0.0001090812,-0.0002965913,-0.0001831097
0x2311,2118.2473374781,199294.040796886,0,-9.78678,-0.02156496,-0.04885979,0.0001090812,-0.0002965913,-0.0001831097
0x2311,2118.2473374781,199294.040796886,0,-9.78678,-0.02156496,-0.04885979,0.0001090812,-0.0002965913,-0.0001831097
0x2311,2118.2473374781,199294.040796886,0,-9.78678,-0.02156496,-0.04885979,0.0001090812,-0.0002965913,-0.0001831097
0x2311,2118.2573374781,199294.050796886,0.00999999999976353,-9.789464,-0.009754114,-0.03539789,-5.912734E-05,-0.0001460314,-0.0004464411
0x2311,2118.2573374781,199294.050796886,0,-9.789464,-0.009754114,-0.03539789,-5.912734E-05,-0.0001460314,-0.0004464411
0x2311,2118.2573374781,199294.050796886,0,-9.789464,-0.009754114,-0.03539789,-5.912734E-05,-0.0001460314,-0.0004464411
0x2311,2118.2573374781,199294.050796886,0,-9.789464,-0.009754114,-0.03539789,-5.912734E-05,-0.0001460314,-0.0004464411
0x2311,2118.2573374781,199294.050796886,0,-9.789464,-0.009754114,-0.03539789,-5.912734E-05,-0.0001460314,-0.0004464411
0x2311,2118.2673374781,199294.060796886,0.0100000000002183,-9.791134,0.002745166,-0.04875287,-9.596115E-05,-0.0006028451,-3.624009E-05
0x2311,2118.2673374781,199294.060796886,0,-9.791134,0.002745166,-0.04875287,-9.596115E-05,-0.0006028451,-3.624009E-05
0x2311,2118.2673374781,199294.060796886,0,-9.791134,0.002745166,-0.04875287,-9.596115E-05,-0.0006028451,-3.624009E-05
0x2311,2118.2673374781,199294.060796886,0,-9.791134,0.002745166,-0.04875287,-9.596115E-05,-0.0006028451,-3.624009E-05
0x2311,2118.2673374781,199294.060796886,0,-9.791134,0.002745166,-0.04875287,-9.596115E-05,-0.0006028451,-3.624009E-05
0x2311,2118.2773374781,199294.070796886,0.0100000000002183,-9.797068,-0.006311201,-0.04306715,-3.86266E-05,-0.0008021598,-0.0002061133
0x2311,2118.2773374781,199294.070796886,0,-9.797068,-0.006311201,-0.04306715,-3.86266E-05,-0.0008021598,-0.0002061133
0x2311,2118.2773374781,199294.070796886,0,-9.797068,-0.006311201,-0.04306715,-3.86266E-05,-0.0008021598,-0.0002061133
0x2311,2118.2773374781,199294.070796886,0,-9.797068,-0.006311201,-0.04306715,-3.86266E-05,-0.0008021598,-0.0002061133
0x2311,2118.2773374781,199294.070796886,0,-9.797068,-0.006311201,-0.04306715,-3.86266E-05,-0.0008021598,-0.0002061133
0x2311,2118.2873374781,199294.080796886,0.00999999999976353,-9.80211,-0.008714572,-0.05476996,0.0001419801,-0.0006180955,0.0001831097
0x2311,2118.2873374781,199294.080796886,0,-9.80211,-0.008714572,-0.05476996,0.0001419801,-0.0006180955,0.0001831097
0x2311,2118.2873374781,199294.080796886,0,-9.80211,-0.008714572,-0.05476996,0.0001419801,-0.0006180955,0.0001831097
0x2311,2118.2873374781,199294.080796886,0,-9.80211,-0.008714572,-0.05476996,0.0001419801,-0.0006180955,0.0001831097
0x2311,2118.2873374781,199294.080796886,0,-9.80211,-0.008714572,-0.05476996,0.0001419801,-0.0006180955,0.0001831097
0x2311,2118.2973374781,199294.090796886,0.0100000000002183,-9.812294,-0.01080986,-0.05374439,9.534415E-06,-0.0004115049,-0.0002576155
0x2311,2118.2973374781,199294.090796886,0,-9.812294,-0.01080986,-0.05374439,9.534415E-06,-0.0004115049,-0.0002576155
0x2311,2118.2973374781,199294.090796886,0,-9.812294,-0.01080986,-0.05374439,9.534415E-06,-0.0004115049,-0.0002576155
0x2311,2118.2973374781,199294.090796886,0,-9.812294,-0.01080986,-0.05374439,9.534415E-06,-0.0004115049,-0.0002576155
0x2311,2118.2973374781,199294.090796886,0,-9.812294,-0.01080986,-0.05374439,9.534415E-06,-0.0004115049,-0.0002576155
0x2311,2118.3073374781,199294.100796886,0.00999999999976353,-9.823277,0.006376393,-0.04981216,0.0001778593,-0.0001946697,-7.438939E-05
0x2311,2118.3173374781,199294.110796886,0.0100000000002183,-9.822135,0.002897531,-0.05586408,0.0001039472,-0.0003229361,-0.0002412824
0x2311,2118.3173374781,199294.110796886,0,-9.822135,0.002897531,-0.05586408,0.0001039472,-0.0003229361,-0.0002412824
0x2311,2118.3173374781,199294.110796886,0,-9.822135,0.002897531,-0.05586408,0.0001039472,-0.0003229361,-0.0002412824
0x2311,2118.3173374781,199294.110796886,0,-9.822135,0.002897531,-0.05586408,0.0001039472,-0.0003229361,-0.0002412824
0x2311,2118.3173374781,199294.110796886,0,-9.822135,0.002897531,-0.05586408,0.0001039472,-0.0003229361,-0.0002412824
0x2311,2118.3273374781,199294.120796886,0.00999999999976353,-9.822824,-0.01238175,-0.06221943,9.095529E-05,-0.0001416192,8.285278E-05
0x2311,2118.3273374781,199294.120796886,0,-9.822824,-0.01238175,-0.06221943,9.095529E-05,-0.0001416192,8.285278E-05
0x2311,2118.3273374781,199294.120796886,0,-9.822824,-0.01238175,-0.06221943,9.095529E-05,-0.0001416192,8.285278E-05
0x2311,2118.3273374781,199294.120796886,0,-9.822824,-0.01238175,-0.06221943,9.095529E-05,-0.0001416192,8.285278E-05
0x2311,2118.3273374781,199294.120796886,0,-9.822824,-0.01238175,-0.06221943,9.095529E-05,-0.0001416192,8.285278E-05
0x2311,2118.3373374781,199294.130796886,0.0100000000002183,-9.829955,-0.0177443,-0.06190091,0.0001887092,-0.0001006178,8.821953E-05
0x2311,2118.3473374781,199294.140796886,0.00999999999976353,-9.835809,-0.003957935,-0.05593617,0.0003280584,0.0003575115,-0.000136497
0x2311,2118.3573374781,199294.150796886,0.0100000000002183,-9.838364,0.002443977,-0.06249733,0.0001157518,-0.0001460314,-7.057097E-05
0x2311,2118.3673374781,199294.160796886,0.00999999999976353,-9.832445,-0.01506191,-0.06926097,-0.0003328314,0.0002964749,3.612367E-05
0x2311,2118.3773374781,199294.170796886,0.0100000000002183,-9.824595,-0.01739189,-0.06348453,7.855706E-05,0.0002498622,-0.0002179178
0x2311,2118.3873374781,199294.180796886,0.00999999999976353,-9.817405,-0.01721531,-0.06017778,2.956949E-05,0.0005822163,-0.0003753928
0x2311,2118.3973374781,199294.190796886,0.0100000000002183,-9.826271,-0.005331077,-0.06202068,0.0002020621,4.661269E-05,-0.0003395136
0x2311,2118.3973374781,199294.190796886,0,-9.826271,-0.005331077,-0.06202068,0.0002020621,4.661269E-05,-0.0003395136
0x2311,2118.4073374781,199294.200796886,0.00999999999976353,-9.807507,-0.003628805,-0.06358456,4.720641E-05,0.0005741138,-0.0001832261
0x2311,2118.4173374781,199294.210796886,0.0100000000002183,-9.814127,-0.007321686,-0.0601951,-0.0001860899,0.0002508168,-0.0003313995
0x2311,2118.4273374781,199294.220796886,0.00999999999976353,-9.799532,-0.01407117,-0.06055329,1.669396E-05,0.0004067435,-0.0002337736
0x2311,2118.4373374781,199294.230796886,0.0100000000002183,-9.818263,-0.002462603,-0.05431063,0.0001877546,0.0004628906,-0.0006270362
0x2311,2118.4473374781,199294.240796886,0.00999999999976353,-9.800461,-0.00154525,-0.04853308,-0.0002266141,6.913906E-05,0.0001395936
0x2311,2118.4573374781,199294.250796886,0.0100000000002183,-9.798932,-0.01186561,-0.05851854,6.554183E-06,0.0001354259,-0.0001555658
0x2311,2118.4573374781,199294.250796886,0,-9.798932,-0.01186561,-0.05851854,6.554183E-06,0.0001354259,-0.0001555658
0x2311,2118.4573374781,199294.250796886,0,-9.798932,-0.01186561,-0.05851854,6.554183E-06,0.0001354259,-0.0001555658
0x2311,2118.4573374781,199294.250796886,0,-9.798932,-0.01186561,-0.05851854,6.554183E-06,0.0001354259,-0.0001555658
0x2311,2118.4573374781,199294.250796886,0,-9.798932,-0.01186561,-0.05851854,6.554183E-06,0.0001354259,-0.0001555658
0x2311,2118.4673374781,199294.260796886,0.00999999999976353,-9.79624,-0.02227314,-0.06236937,0.0001314911,-2.157176E-05,-0.0003175694
0x2311,2118.4773374781,199294.270796886,0.0100000000002183,-9.795141,-0.006997213,-0.05317926,-0.0001678476,4.338799E-05,-5.400507E-05
0x2311,2118.4873374781,199294.280796886,0.00999999999976353,-9.80317,-0.003596209,-0.05067829,-4.827743E-05,-0.0006014132,-0.0001945533
0x2311,2118.4973374781,199294.290796886,0.0100000000002183,-9.810183,-0.01126211,-0.05169455,-0.0001964625,-0.0001845416,-9.643845E-05
0x2311,2118.5073374781,199294.300796886,0.00999999999976353,-9.814202,-0.02375431,-0.06108936,0.0002507004,-0.0003509573,-0.0004920992
0x2311,2118.5173374781,199294.310796886,0.0100000000002183,-9.806899,-0.01658034,-0.05082134,5.948823E-05,-0.0002026558,0.0001834589
0x2311,2118.5273374781,199294.320796886,0.0100000000002183,-9.819471,0.0008847564,-0.04529729,7.617055E-05,-0.0004135421,-0.0003032736
0x2311,2118.5373374781,199294.330796886,0.00999999999976353,-9.805062,-0.01012608,-0.04733317,-0.0001497217,-0.000324368,0.000138639
0x2311,2118.5473374781,199294.340796886,0.0100000000002183,-9.8161,-0.02279393,-0.05286764,4.088506E-05,-0.000228046,8.917414E-05
0x2311,2118.5573374781,199294.350796886,0.00999999999976353,-9.814397,-0.02088137,-0.05012248,0.0001483015,-0.0001131324,-0.0004010159
0x2311,2118.5673374781,199294.360796886,0.0100000000002183,-9.821158,-0.003662519,-0.0485912,-9.536743E-05,2.896413E-05,-0.0003213878
0x2311,2118.5773374781,199294.370796886,0.00999999999976353,-9.801338,-0.007257611,-0.05018301,-5.007023E-05,-0.0002576155,-0.0001435285
0x2311,2118.5873374781,199294.380796886,0.0100000000002183,-9.808497,-0.0144491,-0.05431529,8.535571E-05,0.0003517838,-0.0002232846
0x2311,2118.5973374781,199294.390796886,0.00999999999976353,-9.803593,-0.01796875,-0.06136373,0.0004543108,0.000151631,-4.447065E-05
0x2311,2118.5973374781,199294.390796886,0,-9.803593,-0.01796875,-0.06136373,0.0004543108,0.000151631,-4.447065E-05
0x2311,2118.5973374781,199294.390796886,0,-9.803593,-0.01796875,-0.06136373,0.0004543108,0.000151631,-4.447065E-05
0x2311,2118.5973374781,199294.390796886,0,-9.803593,-0.01796875,-0.06136373,0.0004543108,0.000151631,-4.447065E-05
0x2311,2118.5973374781,199294.390796886,0,-9.803593,-0.01796875,-0.06136373,0.0004543108,0.000151631,-4.447065E-05
0x2311,2118.6073374781,199294.400796886,0.0100000000002183,-9.801601,-0.00659842,-0.04280079,0.0002880115,0.0004895963,-0.0006080838
0x2311,2118.6173374781,199294.410796886,0.00999999999976353,-9.800501,0.001241826,-0.04777033,-0.000183587,-0.0001751236,-0.0001244596
0x2311,2118.6273374781,199294.420796886,0.0100000000002183,-9.800066,-0.001820736,-0.05354099,5.721813E-05,0.0002526096,-0.0002347282
0x2311,2118.6373374781,199294.430796886,0.00999999999976353,-9.794305,-0.008184463,-0.062331,0.000182027,-2.193265E-05,-0.000296114
0x2311,2118.6473374781,199294.440796886,0.0100000000002183,-9.807919,-0.009401701,-0.05068649,0.0002312707,-0.000109314,-0.0004311791
0x2311,2118.6573374781,199294.450796886,0.00999999999976353,-9.808515,0.002215058,-0.05149916,0.0003122143,-2.682209E-05,0.0002474757
0x2311,2118.6673374781,199294.460796886,0.0100000000002183,-9.80882,-0.01430139,-0.05527567,0.0001511537,4.852191E-05,0.0002835994
0x2311,2118.6773374781,199294.470796886,0.00999999999976353,-9.819201,-0.02028141,-0.06341245,0.0002583256,0.0001896638,-4.149042E-05
0x2311,2118.6873374781,199294.480796886,0.0100000000002183,-9.803722,-0.01705587,-0.05483627,0.0002015848,1.526205E-05,-9.691576E-05
0x2311,2118.6973374781,199294.490796886,0.00999999999976353,-9.822991,-0.006440282,-0.05336311,0.0002279296,4.661269E-05,-4.889444E-06
0x2311,2118.7073374781,199294.500796886,0.0100000000002183,-9.815504,-0.006748363,-0.05471986,-7.736962E-05,-0.0002156477,-0.0003862428
0x2311,2118.7073374781,199294.500796886,0,-9.815504,-0.006748363,-0.05471986,-7.736962E-05,-0.0002156477,-0.0003862428
0x2311,2118.7173374781,199294.510796886,0.00999999999976353,-9.819816,-0.01979526,-0.05741734,6.092014E-05,-3.480818E-05,0.000145915
0x2311,2118.7273374781,199294.520796886,0.0100000000002183,-9.828937,-0.0254333,-0.05940683,0.0001238543,-0.0001931214,0.0002408051
0x2311,2118.7373374781,199294.530796886,0.00999999999976353,-9.834619,-0.01066905,-0.04678778,-5.197944E-05,0.000532507,-0.0001736917
0x2311,2118.7473374781,199294.540796886,0.0100000000002183,-9.820051,-0.006131083,-0.04870519,-0.0002208981,0.0001190929,-0.0005168957
0x2311,2118.7573374781,199294.550796886,0.00999999999976353,-9.81973,-0.01224,-0.05607922,-0.0003032736,0.0005540904,0.0001496053
0x2311,2118.7673374781,199294.560796886,0.0100000000002183,-9.802454,-0.0152804,-0.05746037,-0.0002080225,-0.0001664157,-0.0001635519
0x2311,2118.7773374781,199294.570796886,0.0100000000002183,-9.804677,-0.008399412,-0.05097371,-0.0002508168,-4.493631E-05,-0.000140781
0x2311,2118.7873374781,199294.580796886,0.00999999999976353,-9.80094,0.01094006,-0.05287118,-9.739306E-05,-1.681037E-05,-0.0001807231
0x2311,2118.7973374781,199294.590796886,0.0100000000002183,-9.808202,-0.007585622,-0.04890859,-3.301539E-05,-0.0002312707,-0.0001412584
0x2311,2118.8073374781,199294.600796886,0.00999999999976353,-9.804728,-0.02323352,-0.05571991,-0.0001826324,0.0005493173,-0.0001598615
0x2311,2118.8173374781,199294.610796886,0.0100000000002183,-9.781538,-0.006701984,-0.05294215,5.578622E-05,0.0001573586,-0.0001722598
0x2311,2118.8273374781,199294.620796886,0.00999999999976353,-9.775026,-0.0008882955,-0.05249325,-2.288725E-05,0.0001314911,-0.0004473957
0x2311,2118.8373374781,199294.630796886,0.0100000000002183,-9.786431,0.0009277835,-0.05601756,-0.0002656016,-0.0003300956,-0.0004329719
0x2311,2118.8473374781,199294.640796886,0.00999999999976353,-9.776148,-0.01326073,-0.06327517,8.102506E-06,-0.0003013643,-0.0005675596
0x2311,2118.8573374781,199294.650796886,0.0100000000002183,-9.785757,-0.008602999,-0.05509313,5.757902E-05,-0.0006599468,-0.0003553578
0x2311,2118.8673374781,199294.660796886,0.00999999999976353,-9.790886,-0.004607812,-0.04704241,8.631032E-05,-0.0002352055,-7.67759E-05
0x2311,2118.8773374781,199294.670796886,0.0100000000002183,-9.802347,0.00554733,-0.04922021,0.0001019216,-0.0007487484,-0.0003037509
0x2311,2118.8873374781,199294.680796886,0.00999999999976353,-9.795542,-0.01739543,-0.06275903,0.0001101522,-0.0003982801,-0.0006891438
0x2311,2118.8973374781,199294.690796886,0.0100000000002183,-9.802124,-0.01791753,-0.06136373,-3.254972E-05,-0.0005145092,-0.0004744506
0x2311,2118.9073374781,199294.700796886,0.00999999999976353,-9.809067,-0.01658145,-0.05605128,0.0002660789,-0.0003281864,-0.0002570101
0x2311,2118.9173374781,199294.710796886,0.0100000000002183,-9.816988,-0.000603497,-0.06053355,0.0001158682,-0.0005737529,-0.0004510861
0x2311,2118.9173374781,199294.710796886,0,-9.816988,-0.000603497,-0.06053355,0.0001158682,-0.0005737529,-0.0004510861
0x2311,2118.9273374781,199294.720796886,0.00999999999976353,-9.823974,-0.009685382,-0.0550665,-1.669396E-05,-0.0003591762,-0.0002951594
0x2311,2118.9373374781,199294.730796886,0.0100000000002183,-9.808612,-0.01090523,-0.05718842,0.0001920504,-0.0002779998,-0.0004520407
0x2311,2118.9473374781,199294.740796886,0.00999999999976353,-9.815737,-0.01505949,-0.05501639,0.0003641821,-0.0004578847,-0.0004458474
0x2311,2118.9573374781,199294.750796886,0.0100000000002183,-9.835493,-0.003461353,-0.05168281,0.0002865796,-0.0001851353,-2.909219E-05
0x2311,2118.9673374781,199294.760796886,0.00999999999976353,-9.824843,0.001581386,-0.04701689,6.103655E-05,-0.000518444,0.0001873937
0x2311,2118.9673374781,199294.760796886,0,-9.824843,0.001581386,-0.04701689,6.103655E-05,-0.000518444,0.0001873937
0x2311,2118.9673374781,199294.760796886,0,-9.824843,0.001581386,-0.04701689,6.103655E-05,-0.000518444,0.0001873937
0x2311,2118.9773374781,199294.770796886,0.0100000000002183,-9.817548,-0.01876056,-0.05200617,0.0002121902,0.0002636923,-0.0004044734
0x2311,2118.9873374781,199294.780796886,0.00999999999976353,-9.827941,-0.01765471,-0.0491783,0.0001090812,-0.000123505,-0.0002913526
0x2311,2118.9973374781,199294.790796886,0.0100000000002183,-9.83932,-0.006688014,-0.03803596,0.0001611654,0.0003570342,8.380739E-05
0x2311,2119.0073374781,199294.800796886,0.00999999999976353,-9.829113,-0.0009231269,-0.03953129,-0.0002803747,-0.000174169,4.720641E-05
0x2311,2119.0173374781,199294.810796886,0.0100000000002183,-9.816288,-0.01022965,-0.04893299,-0.0001254026,0.0001864391,-0.0003482099
0x2311,2119.0273374781,199294.820796886,0.0100000000002183,-9.813894,-0.02019405,-0.05103517,3.469177E-05,4.863832E-05,-0.0003294903
0x2311,2119.0373374781,199294.830796886,0.00999999999976353,-9.801476,-0.0079263,-0.04919823,0.0002241111,-0.0001107459,7.147901E-06
0x2311,2119.0473374781,199294.840796886,0.0100000000002183,-9.813015,-0.00845883,-0.04399624,9.679934E-05,0.000182027,-0.0003690715
0x2311,2119.0473374781,199294.840796886,0,-9.813015,-0.00845883,-0.04399624,9.679934E-05,0.000182027,-0.0003690715
0x2311,2119.0473374781,199294.840796886,0,-9.813015,-0.00845883,-0.04399624,9.679934E-05,0.000182027,-0.0003690715
0x2311,2119.0573374781,199294.850796886,0.00999999999976353,-9.814536,-0.01417007,-0.05423166,6.675255E-05,-8.869683E-05,-0.0002242276
0x2311,2119.0673374781,199294.860796886,0.0100000000002183,-9.80516,-0.02009533,-0.05723257,7.569324E-05,0.0003108988,-0.0004097237
0x2311,2119.0773374781,199294.870796886,0.00999999999976353,-9.794811,-0.01641288,-0.04734471,0.0001325621,0.00010574,-1.764856E-05
0x2311,2119.0873374781,199294.880796886,0.0100000000002183,-9.797592,-0.002928823,-0.05216897,-0.0001544948,0.0001963344,-0.0002461718
0x2311,2119.0973374781,199294.890796886,0.00999999999976353,-9.794775,-0.004856661,-0.0610346,-0.0003262772,-0.0004450092,-0.0003333087
0x2311,2119.1073374781,199294.900796886,0.0100000000002183,-9.791289,-0.01523979,-0.06114971,-0.0001749955,0.0001120614,-0.0004392816
0x2311,2119.1173374781,199294.910796886,0.00999999999976353,-9.799546,-0.0152804,-0.05656406,-9.405194E-05,1.144363E-05,-0.0001974055
0x2311,2119.1173374781,199294.910796886,0,-9.799546,-0.0152804,-0.05656406,-9.405194E-05,1.144363E-05,-0.0001974055
0x2311,2119.1173374781,199294.910796886,0,-9.799546,-0.0152804,-0.05656406,-9.405194E-05,1.144363E-05,-0.0001974055
0x2311,2119.1273374781,199294.920796886,0.0100000000002183,-9.79803,-0.001833588,-0.05615,-0.0002603512,0.0004423899,-0.000243308
0x2311,2119.1373374781,199294.930796886,0.00999999999976353,-9.799305,-0.003482401,-0.06236006,-2.443558E-05,-0.0002428307,-0.000129221
